nsp16	99	108	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__6526	30.3	2	80	10
nsp16	113	126	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__6541	26.9	5	64.29	14
nsp16	128	133	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__6556	26.6	0	100	6
nsp16	145	152	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__6571	29.4	1	87.5	8
nsp16	159	172	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__6586	42.2	2	85.71	14
nsp16	188	202	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__6616	31	5	66.67	15
nsp16	203	213	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__6631	34.8	1	90.91	11
nsp16	219	230	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__6646	28.4	4	66.67	12
nsp16	263	275	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__6691	31.5	5	61.54	13
nsp16	30	44	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__6826	33.6	5	66.67	15
nsp16	45	59	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__6841	52.2	1	93.33	15
nsp16	60	74	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__6856	40.3	3	80	15
nsp16	75	89	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__6871	50.4	2	86.67	15
nsp16	90	104	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__6886	30.7	5	66.67	15
nsp16	124	134	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__6916	46.8	0	100	11
nsp16	150	164	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__6946	35.3	4	73.33	15
nsp16	165	179	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__6961	46.6	2	86.67	15
nsp16	180	193	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__6976	42.5	3	78.57	14
nsp16	195	208	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__6991	41.9	2	85.71	14
nsp16	210	224	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__7006	31.9	5	66.67	15
nsp16	225	233	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__7021	36.2	1	88.89	9
nsp16	244	255	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__7036	43.7	1	91.67	12
nsp16	257	270	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__7051	30.4	5	64.29	14
nsp16	271	285	nsp16!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__7066	29.8	6	60	15
nsp16	6	20	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__6781	61.6	0	100	15
nsp16	21	34	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__6796	46.9	2	85.71	14
nsp16	37	50	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__6811	55.6	0	100	14
nsp16	51	65	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__6826	60.2	0	100	15
nsp16	66	80	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__6841	57.1	0	100	15
nsp16	81	95	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__6856	56.5	0	100	15
nsp16	96	110	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__6871	53.9	0	100	15
nsp16	111	125	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__6886	60.2	0	100	15
nsp16	126	140	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__6901	51.2	2	86.67	15
nsp16	141	155	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__6916	55.2	1	93.33	15
nsp16	156	170	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__6931	44.3	3	80	15
nsp16	171	185	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__6946	60	0	100	15
nsp16	186	200	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__6961	58.9	1	93.33	15
nsp16	201	215	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__6976	49.1	1	93.33	15
nsp16	217	230	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__6991	53.1	1	92.86	14
nsp16	231	242	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__7006	48.7	0	100	12
nsp16	247	261	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__7021	58	0	100	15
nsp16	262	276	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__7036	43.4	2	86.67	15
nsp16	278	291	nsp16!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__7051	49.7	1	92.86	14
nsp2	2	14	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__181	53.2	0	100	13
nsp2	15	29	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__196	49.8	2	86.67	15
nsp2	32	44	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__211	40.2	3	76.92	13
nsp2	45	59	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__226	62.6	1	93.33	15
nsp2	60	74	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__241	46	3	80	15
nsp2	75	89	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__256	47.5	2	86.67	15
nsp2	90	104	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__271	40.1	4	73.33	15
nsp2	105	119	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__286	48.7	2	86.67	15
nsp2	120	134	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__301	49.3	2	86.67	15
nsp2	136	149	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__316	43.9	3	78.57	14
nsp2	150	164	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__331	43.7	3	80	15
nsp2	165	179	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__346	40.9	3	80	15
nsp2	196	208	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__376	41.5	3	76.92	13
nsp2	214	222	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__391	27.5	1	88.89	9
nsp2	225	238	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__406	49.2	2	85.71	14
nsp2	240	254	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__421	46.7	3	80	15
nsp2	270	284	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__451	41.9	3	80	15
nsp2	285	299	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__466	46.5	2	86.67	15
nsp2	300	314	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__481	40.8	4	73.33	15
nsp2	315	329	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__496	47	3	80	15
nsp2	330	344	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__511	41.7	3	80	15
nsp2	362	374	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__541	36	4	69.23	13
nsp2	381	389	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__556	26.8	2	77.78	9
nsp2	390	403	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__571	36.2	3	78.57	14
nsp2	405	419	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__586	34.1	6	60	15
nsp2	420	434	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__601	40.8	4	73.33	15
nsp2	451	463	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__631	25.6	5	61.54	13
nsp2	510	524	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__691	29.7	6	60	15
nsp2	525	539	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__706	38.5	5	66.67	15
nsp2	548	554	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__721	27.3	0	100	7
nsp2	555	564	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__736	28.7	3	70	10
nsp2	573	583	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__751	29.1	3	72.73	11
nsp2	600	614	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__781	55.2	1	93.33	15
nsp2	616	629	nsp2!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__796	30.5	6	57.14	14
nsp2	2	14	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__181	53.2	0	100	13
nsp2	15	29	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__196	49.8	2	86.67	15
nsp2	32	44	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__211	40.2	3	76.92	13
nsp2	45	59	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__226	62.6	1	93.33	15
nsp2	60	74	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__241	46	3	80	15
nsp2	75	89	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__256	47.5	2	86.67	15
nsp2	90	104	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__271	40.1	4	73.33	15
nsp2	105	119	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__286	48.7	2	86.67	15
nsp2	120	134	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__301	49.3	2	86.67	15
nsp2	136	149	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__316	43.9	3	78.57	14
nsp2	150	164	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__331	43.7	3	80	15
nsp2	165	179	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__346	40.9	3	80	15
nsp2	196	208	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__376	41.5	3	76.92	13
nsp2	214	222	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__391	27.5	1	88.89	9
nsp2	225	238	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__406	49.2	2	85.71	14
nsp2	240	254	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__421	46.7	3	80	15
nsp2	270	284	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__451	41.9	3	80	15
nsp2	285	299	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__466	46.5	2	86.67	15
nsp2	300	314	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__481	40.8	4	73.33	15
nsp2	315	329	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__496	47	3	80	15
nsp2	330	344	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__511	41.7	3	80	15
nsp2	362	374	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__541	36	4	69.23	13
nsp2	381	389	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__556	26.8	2	77.78	9
nsp2	390	403	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__571	36.2	3	78.57	14
nsp2	405	419	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__586	34.1	6	60	15
nsp2	420	434	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__601	40.8	4	73.33	15
nsp2	451	463	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__631	25.6	5	61.54	13
nsp2	510	524	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__691	29.7	6	60	15
nsp2	525	539	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__706	38.5	5	66.67	15
nsp2	548	554	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__721	27.3	0	100	7
nsp2	555	564	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__736	28.7	3	70	10
nsp2	573	583	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__751	29.1	3	72.73	11
nsp2	600	614	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__781	55.2	1	93.33	15
nsp2	616	629	nsp2!Replicase_polyprotein_1a_Species:Human_SARS_coronavirus_(SARS-CoV)__796	30.5	6	57.14	14
nsp3	1584	1596	nsp3!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__2536	30.7	5	61.54	13
nsp3	1601	1611	nsp3!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__2551	29.4	3	72.73	11
nsp3	1619	1626	nsp3!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__2566	25.9	1	87.5	8
nsp3	1659	1671	nsp3!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__2611	33.2	4	69.23	13
nsp3	1771	1778	nsp3!Orf1ab_polyprotein_Species:Human_coronavirus_HKU1_(HCoV-HKU1)__2716	27.2	2	75	8
nsp3	237	251	nsp3!ORF1ab_Species:MERS_1141	40.7	3	80	15
nsp3	267	281	nsp3!ORF1ab_Species:MERS_1171	33.2	5	66.67	15
nsp3	328	339	nsp3!ORF1ab_Species:MERS_1231	30.2	3	75	12
nsp3	627	636	nsp3!ORF1ab_Species:MERS_1351	31.9	3	70	10
nsp3	1583	1597	nsp3!ORF1ab_Species:MERS_2371	35.8	7	53.33	15
nsp3	1613	1626	nsp3!ORF1ab_Species:MERS_2401	32.1	5	64.29	14
nsp3	1629	1638	nsp3!ORF1ab_Species:MERS_2416	43.5	1	90	10
nsp3	1644	1654	nsp3!ORF1ab_Species:MERS_2431	27.4	3	72.73	11
nsp3	1660	1672	nsp3!ORF1ab_Species:MERS_2446	28.2	4	69.23	13
nsp3	1731	1743	nsp3!ORF1ab_Species:MERS_2521	29.3	4	69.23	13
nsp3	1761	1773	nsp3!ORF1ab_Species:MERS_2551	38.5	3	76.92	13
nsp3	237	251	nsp3!ORF1a_Species:MERS_1141	40.7	3	80	15
nsp3	267	281	nsp3!ORF1a_Species:MERS_1171	33.2	5	66.67	15
nsp3	328	339	nsp3!ORF1a_Species:MERS_1231	30.2	3	75	12
nsp3	627	636	nsp3!ORF1a_Species:MERS_1351	31.9	3	70	10
nsp3	1583	1597	nsp3!ORF1a_Species:MERS_2371	35.8	7	53.33	15
nsp3	1613	1626	nsp3!ORF1a_Species:MERS_2401	32.1	5	64.29	14
nsp3	1629	1638	nsp3!ORF1a_Species:MERS_2416	43.5	1	90	10
nsp3	1644	1654	nsp3!ORF1a_Species:MERS_2431	27.4	3	72.73	11
nsp3	1660	1672	nsp3!ORF1a_Species:MERS_2446	28.2	4	69.23	13
nsp3	1731	1743	nsp3!ORF1a_Species:MERS_2521	29.3	4	69.23	13
nsp3	1761	1773	nsp3!ORF1a_Species:MERS_2551	38.5	3	76.92	13
nsp3	1608	1622	nsp3!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__2176	46.2	2	86.67	15
nsp3	1642	1652	nsp3!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__2206	27.2	3	72.73	11
nsp3	1736	1747	nsp3!Replicase_polyprotein_1ab_Species:Human_coronavirus_229E_(HCoV-229E)__2296	36.8	3	75	12
nsp3	275	281	nsp3!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__1321	26.3	0	100	7
nsp3	1615	1626	nsp3!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__2161	30.2	3	75	12
nsp3	1633	1644	nsp3!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__2176	29.3	4	66.67	12
nsp3	1740	1750	nsp3!Replicase_polyprotein_1ab_Species:Human_coronavirus_NL63__2281	34.7	3	72.73	11
nsp3	233	243	nsp3!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__1291	25.2	3	72.73	11
nsp3	1463	1477	nsp3!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__2266	28	6	60	15
nsp3	1594	1608	nsp3!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__2401	40.4	4	73.33	15
nsp3	1624	1637	nsp3!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__2431	38.7	5	64.29	14
nsp3	1654	1666	nsp3!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__2461	28.1	4	69.23	13
nsp3	1684	1695	nsp3!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__2491	25.2	6	50	12
nsp3	1823	1830	nsp3!Replicase_polyprotein_1ab_Species:Human_coronavirus_OC43__2626	25.2	2	75	8
nsp3	6	20	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__826	39.7	3	80	15
nsp3	22	35	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__841	49.8	1	92.86	14
nsp3	36	49	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__856	41.9	2	85.71	14
nsp3	51	65	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__871	50.7	2	86.67	15
nsp3	66	80	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__886	41.1	3	80	15
nsp3	81	94	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__901	41.5	4	71.43	14
nsp3	99	110	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__916	46.5	1	91.67	12
nsp3	110	121	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__931	30.2	5	58.33	12
nsp3	129	138	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__946	40.2	0	100	10
nsp3	155	167	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__976	34.9	4	69.23	13
nsp3	209	222	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1006	43.1	2	85.71	14
nsp3	239	253	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1036	47.5	2	86.67	15
nsp3	254	268	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1051	42.7	2	86.67	15
nsp3	269	283	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1066	36.8	3	80	15
nsp3	284	298	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1081	48.8	2	86.67	15
nsp3	299	313	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1096	43.8	2	86.67	15
nsp3	315	328	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1111	38.5	4	71.43	14
nsp3	329	343	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1126	40.6	3	80	15
nsp3	345	358	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1141	40.4	3	78.57	14
nsp3	412	420	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1201	29.9	2	77.78	9
nsp3	421	435	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1216	45.9	2	86.67	15
nsp3	481	494	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1276	49.3	1	92.86	14
nsp3	497	510	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1291	40.5	3	78.57	14
nsp3	517	525	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1306	30.6	1	88.89	9
nsp3	527	539	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1321	47.8	1	92.31	13
nsp3	543	555	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1336	42.4	2	84.62	13
nsp3	556	570	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1351	57.4	0	100	15
nsp3	571	585	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1366	31.9	7	53.33	15
nsp3	586	600	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1381	55.3	1	93.33	15
nsp3	602	614	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1396	34.8	3	76.92	13
nsp3	616	630	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1411	36.5	4	73.33	15
nsp3	632	645	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1426	47.5	1	92.86	14
nsp3	647	660	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1441	42.3	2	85.71	14
nsp3	661	675	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1456	51.8	1	93.33	15
nsp3	676	690	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1471	46.2	3	80	15
nsp3	691	705	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1486	46.4	3	80	15
nsp3	706	719	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1501	39.1	3	78.57	14
nsp3	725	731	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1516	27.6	0	100	7
nsp3	735	749	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1531	43.3	3	80	15
nsp3	750	763	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1546	49.7	1	92.86	14
nsp3	765	779	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1561	61.5	0	100	15
nsp3	780	794	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1576	46.6	2	86.67	15
nsp3	795	809	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1591	50	2	86.67	15
nsp3	811	824	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1606	42.2	2	85.71	14
nsp3	825	839	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1621	58.7	1	93.33	15
nsp3	840	854	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1636	53.3	1	93.33	15
nsp3	855	868	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1651	34.6	5	64.29	14
nsp3	870	884	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1666	51	2	86.67	15
nsp3	885	898	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1681	49.9	1	92.86	14
nsp3	900	913	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1696	52.7	0	100	14
nsp3	916	929	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1711	37.7	3	78.57	14
nsp3	930	943	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1726	38	3	78.57	14
nsp3	945	958	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1741	51.6	1	92.86	14
nsp3	961	974	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1756	30.1	5	64.29	14
nsp3	975	989	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1771	49.9	2	86.67	15
nsp3	990	1004	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1786	34.1	5	66.67	15
nsp3	1005	1019	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1801	54.4	2	86.67	15
nsp3	1020	1034	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1816	38.5	3	80	15
nsp3	1035	1049	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1831	49.2	2	86.67	15
nsp3	1050	1064	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1846	50.1	2	86.67	15
nsp3	1065	1078	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1861	38.2	3	78.57	14
nsp3	1080	1094	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1876	53.9	2	86.67	15
nsp3	1095	1109	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1891	46	2	86.67	15
nsp3	1110	1124	nsp3!Replicase_polyprotein_1ab_Species:Human_SARS_coronavirus_(SARS-CoV)__1906	38.4	4	73.33	15
